vehicle_id,manufacturer,range,model,derivative,transmission,trim,sector,bodystyle,fueltype,fueldelivery,engine_litres,drivetrain
83704,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 140 Active B+O Play Navigation 5dr,MANUAL,ACTIVE B+O PLAY,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
90781,FORD,S-MAX VIGNALE,S-MAX VIGNALE DIESEL ESTATE,2.0 EcoBlue 190 5dr Auto,AUTOMATIC,"",MPV LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
89996,AUDI,A7,A7 SPORTBACK,45 TFSI Quattro Black Edition 5dr S Tronic [C+S],AUTOMATIC,BLACK EDITION,PRESTIGE LARGE,HATCHBACK,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
76420,MASERATI,LEVANTE,LEVANTE DIESEL ESTATE,V6d 5dr Auto,AUTOMATIC,"",PRESTIGE ESTATE LARGE,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
90246,BMW,M8,M8 COUPE,M8 Competition 2dr DCT,AUTOMATIC,M8 COMPETITION,PRESTIGE COUPE LARGE,COUPE,PETROL,TURBO,4.4,FOUR WHEEL DRIVE
89885,BMW,1 SERIES,1 SERIES HATCHBACK,118i Sport 5dr Step Auto,AUTOMATIC,SPORT,PRESTIGE LOWER,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
83329,BMW,2 SERIES,2 SERIES DIESEL GRAN TOURER,216d SE 5dr,MANUAL,SE,MPV MEDIUM,ESTATE,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
82115,VOLVO,XC60,XC60 ESTATE,2.0 T5 [250] Inscription 5dr AWD Geartronic,AUTOMATIC,INSCRIPTION,4X4 MEDIUM,ESTATE,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
86056,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line Premium 5dr,MANUAL,AMG LINE,PRESTIGE LOWER,HATCHBACK,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
89870,MERCEDES-BENZ,C CLASS,C CLASS DIESEL ESTATE,C220d 4Matic AMG Line Edition 5dr 9G-Tronic,AUTOMATIC,AMG LINE EDITION,PRESTIGE ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
78151,VAUXHALL,INSIGNIA,INSIGNIA DIESEL GRAND SPORT,1.6 Turbo D ecoTec Design Nav 5dr,MANUAL,DESIGN,UPPER MEDIUM,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
89357,PEUGEOT,2008,2008 DIESEL ESTATE,1.5 BlueHDi 120 Allure Premium 5dr EAT6,AUTOMATIC,ALLURE PREMIUM,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
78103,KIA,RIO,RIO HATCHBACK,1.25 2 5dr,MANUAL,2,LOWER MEDIUM,HATCHBACK,PETROL,INJECTION,1.2,FRONT WHEEL DRIVE
89933,MERCEDES-BENZ,C CLASS,C CLASS DIESEL SALOON,C300de Sport Edition 4dr 9G-Tronic,AUTOMATIC,SPORT EDITION,PRESTIGE MEDIUM,SALOON,DIESEL/PLUGIN ELEC HYBRID,TURBO,2.0,REAR WHEEL DRIVE
86750,ALFA ROMEO,GIULIA,GIULIA SALOON SPECIAL EDITION,2.0 TB Nero Edizione 4dr Auto,AUTOMATIC,NERO EDIZIONE,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,2.0,REAR WHEEL DRIVE
91232,BMW,3 SERIES,3 SERIES SALOON SPECIAL EDITIONS,320i xDrive M Sport Plus Edition 4dr Step Auto,AUTOMATIC,M SPORT PLUS EDITION,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
77477,BMW,5 SERIES,5 SERIES SALOON,530i SE 4dr Auto,AUTOMATIC,SE,PRESTIGE LARGE,SALOON,PETROL,TURBO,2.0,REAR WHEEL DRIVE
88279,FORD,MONDEO VIGNALE,MONDEO VIGNALE SALOON,2.0 Hybrid 4dr Auto,AUTOMATIC,"",UPPER MEDIUM,SALOON,PETROL/ELECTRIC HYBRID,INJECTION,2.0,FRONT WHEEL DRIVE
78255,SKODA,OCTAVIA,OCTAVIA DIESEL HATCHBACK,2.0 TDI CR SE Technology 5dr,MANUAL,SE TECHNOLOGY,UPPER MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
85015,SEAT,ATECA,ATECA DIESEL ESTATE,1.6 TDI Xcellence [EZ] 5dr DSG,AUTOMATIC,XCELLENCE,MPV LARGE,ESTATE,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
86724,AUDI,Q3,Q3 ESTATE,35 TFSI S Line 5dr [Comfort+Sound Pack],MANUAL,S LINE,4X4 SMALL,ESTATE,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
84082,LAND ROVER,RANGE ROVER VELAR,RANGE ROVER VELAR ESTATE,2.0 P250 R-Dynamic 5dr Auto,AUTOMATIC,R-DYNAMIC,4X4 LARGE,ESTATE,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
89897,BMW,1 SERIES,1 SERIES DIESEL HATCHBACK,118d Sport 5dr,MANUAL,SPORT,PRESTIGE LOWER,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
76976,SUZUKI,SX4 S-CROSS,SX4 S-CROSS HATCHBACK,1.0 Boosterjet SZ-T 5dr,MANUAL,SZ-T,MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
86061,VOLKSWAGEN,TOUAREG,TOUAREG ESTATE,3.0 V6 TSI 4Motion R Line 5dr Tip Auto,AUTOMATIC,R LINE,4X4 LARGE,ESTATE,PETROL,TURBO,3.0,FOUR WHEEL DRIVE
78758,JAGUAR,F-PACE,F-PACE DIESEL ESTATE,2.0d Portfolio 5dr Auto,AUTOMATIC,PORTFOLIO,4X4 LARGE,ESTATE,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
90583,VAUXHALL,ASTRA,ASTRA HATCHBACK,1.4 Turbo SRi VX-Line Nav 5dr Auto,AUTOMATIC,SRI VX-LINE NAV,MEDIUM,HATCHBACK,PETROL,TURBO,1.4,FRONT WHEEL DRIVE
88227,DS,DS 3,DS 3 HATCHBACK SPECIAL EDITION,1.2 PureTech Forever 3dr EAT6,AUTOMATIC,FOREVER,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.2,FRONT WHEEL DRIVE
88726,AUDI,A6,A6 SALOON,55 TFSI Quattro Sport 4dr S Tronic,AUTOMATIC,SPORT,PRESTIGE LARGE,SALOON,PETROL,TURBO,3.0,FOUR WHEEL DRIVE
86940,LEXUS,ES,ES SALOON,300h 2.5 Takumi 4dr CVT,AUTOMATIC,TAKUMI,PRESTIGE PREMIER,SALOON,PETROL/ELECTRIC HYBRID,INJECTION,2.5,FRONT WHEEL DRIVE
87481,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D180 SE 5dr Auto,AUTOMATIC,SE,4X4 MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
78979,BMW,5 SERIES,5 SERIES TOURING,530i M Sport 5dr Auto,AUTOMATIC,M SPORT,PRESTIGE ESTATE LARGE,ESTATE,PETROL,TURBO,2.0,REAR WHEEL DRIVE
87282,VOLKSWAGEN,CALIFORNIA,CALIFORNIA SPECIAL EDITION,2.0 TDI BlueMotion Tech 30 Years 150 5dr DSG,AUTOMATIC,30 YEARS,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
87305,FORD,KUGA,KUGA DIESEL ESTATE,1.5 TDCi ST-Line Edition 5dr 2WD,MANUAL,ST-LINE EDITION,4X4 MEDIUM,ESTATE,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
88830,VOLVO,XC90,XC90 DIESEL ESTATE,2.0 B5 [235] R DESIGN 5dr AWD Geartronic,AUTOMATIC,R DESIGN,4X4 LARGE,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
88464,MINI,COUNTRYMAN,COUNTRYMAN HATCHBACK,1.5 Cooper Sport ALL4 5dr [Comfort/Nav+ Pack],MANUAL,COOPER SPORT,MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FOUR WHEEL DRIVE
85295,SEAT,IBIZA,IBIZA HATCHBACK,1.0 TSI 115 FR Sport [EZ] 5dr,MANUAL,FR SPORT,SUPERMINI,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
85263,AUDI,A5,A5 CABRIOLET,40 TFSI Sport 2dr S Tronic [Tech Pack],AUTOMATIC,SPORT,PRESTIGE CONVERTIBLE MEDIUM,CONVERTIBLE,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
90862,BMW,1 SERIES,1 SERIES HATCHBACK,118i M Sport 5dr [Plus Pack],MANUAL,M SPORT,PRESTIGE LOWER,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
86523,AUDI,A1,A1 SPORTBACK,25 TFSI SE 5dr S Tronic,AUTOMATIC,SE,SUPERMINI,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
88069,NISSAN,MICRA,MICRA HATCHBACK,1.0 IG-T 100 N-Connecta 5dr Xtronic [Bose/Ext+ Pk],AUTOMATIC,N-CONNECTA,SUPERMINI,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
77689,LEXUS,IS,IS SALOON,300h F-Sport 4dr CVT Auto [Navigation],AUTOMATIC,F-SPORT,PRESTIGE MEDIUM,SALOON,PETROL/ELECTRIC HYBRID,INJECTION,2.5,REAR WHEEL DRIVE
87229,AUDI,Q2,Q2 DIESEL ESTATE,35 TDI Quattro Black Edition 5dr S Tronic,AUTOMATIC,BLACK EDITION,4X4 SMALL,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
74810,VOLVO,V40,V40 HATCHBACK,T3 [152] Cross Country 5dr Geartronic,AUTOMATIC,CROSS COUNTRY,PRESTIGE MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
87188,MINI,COUNTRYMAN,COUNTRYMAN DIESEL HATCHBACK,2.0 Cooper D Exclusive ALL4 5dr Auto,AUTOMATIC,COOPER EXCLUSIVE,MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
89537,AUDI,A4,A4 SALOON,35 TFSI Sport 4dr,MANUAL,SPORT,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
85250,AUDI,A5,A5 DIESEL SPORTBACK,40 TDI Quattro Black Edition 5dr S Tronic [Tech],AUTOMATIC,BLACK EDITION,PRESTIGE MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
86578,AUDI,Q3,Q3 ESTATE,35 TFSI S Line 5dr S Tronic,AUTOMATIC,S LINE,4X4 SMALL,ESTATE,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
90563,VAUXHALL,ASTRA,ASTRA DIESEL HATCHBACK,1.5 Turbo D SE 5dr Auto,AUTOMATIC,SE,MEDIUM,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
77373,TOYOTA,PROACE VERSO,PROACE VERSO DIESEL ESTATE,2.0D Shuttle Long 5dr,MANUAL,SHUTTLE,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
85075,AUDI,Q7,Q7 DIESEL ESTATE,50 TDI Quattro Black Edition 5dr Tiptronic,AUTOMATIC,BLACK EDITION,4X4 LARGE,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
87615,AUDI,TT,TT ROADSTER,45 TFSI Sport 2dr [Tech Pack],MANUAL,SPORT,PRESTIGE CONVERTIBLE SMALL,ROADSTER,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
76782,TOYOTA,C-HR,C-HR HATCHBACK,1.2T Dynamic 5dr CVT AWD [Leather],AUTOMATIC,DYNAMIC,MEDIUM,HATCHBACK,PETROL,TURBO,1.2,FOUR WHEEL DRIVE
91008,HYUNDAI,KONA,KONA HATCHBACK,1.6 GDi Hybrid Premium SE 5dr DCT,AUTOMATIC,PREMIUM SE,4X4 MEDIUM,HATCHBACK,PETROL/ELECTRIC HYBRID,INJECTION,1.6,FRONT WHEEL DRIVE
74825,VOLVO,V40,V40 DIESEL HATCHBACK,D3 [4 Cyl 150] Cross Country Nav Plus 5dr Geartron,AUTOMATIC,CROSS COUNTRY NAV PLUS,PRESTIGE MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
84447,MERCEDES-BENZ,C CLASS,C CLASS AMG CABRIOLET,C43 4Matic Premium 2dr 9G-Tronic,AUTOMATIC,AMG,PRESTIGE CONVERTIBLE MEDIUM,CABRIOLET,PETROL,TURBO,3.0,FOUR WHEEL DRIVE
85313,RENAULT,GRAND SCENIC,GRAND SCENIC ESTATE,1.3 TCE 140 Signature 5dr,MANUAL,SIGNATURE,MPV MEDIUM,ESTATE,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
90139,NISSAN,GT-R,GT-R COUPE,3.8 V6 570 Track Edition 2dr Auto [Ceramic Brakes],AUTOMATIC,TRACK EDITION,COUPE LARGE,COUPE,PETROL,TURBO,3.8,FOUR WHEEL DRIVE
88090,VOLKSWAGEN,TIGUAN ALLSPACE,TIGUAN ALLSPACE ESTATE,2.0 TSI 220 4Motion R Line Tech 5dr DSG,AUTOMATIC,R LINE TECH,4X4 LARGE,ESTATE,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
83283,BMW,2 SERIES,2 SERIES ACTIVE TOURER,218i Luxury 5dr,MANUAL,LUXURY,PRESTIGE ESTATE MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
82957,PEUGEOT,5008,5008 ESTATE,1.2 PureTech GT Line Premium 5dr,MANUAL,GT LINE PREMIUM,MPV MEDIUM,ESTATE,PETROL,TURBO,1.2,FRONT WHEEL DRIVE
78583,LAND ROVER,RANGE ROVER VELAR,RANGE ROVER VELAR DIESEL ESTATE,2.0 D180 5dr Auto,AUTOMATIC,"",4X4 LARGE,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
80763,JAGUAR,XF,XF DIESEL SPORTBRAKE,2.0d [180] Prestige 5dr Auto AWD,AUTOMATIC,PRESTIGE,PRESTIGE ESTATE LARGE,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
88338,PORSCHE,CAYMAN,718 CAYMAN COUPE,2.0 T 2dr PDK,AUTOMATIC,T,PRESTIGE COUPE MEDIUM,COUPE,PETROL,TURBO,2.0,REAR WHEEL DRIVE
85370,CITROEN,BERLINGO,BERLINGO DIESEL ESTATE,1.5 BlueHDi 130 Flair M 5dr,MANUAL,FLAIR,MPV MEDIUM,ESTATE,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
89309,MERCEDES-BENZ,CLA CLASS,CLA CLASS AMG COUPE,CLA 35 4Matic 4dr Tip Auto,AUTOMATIC,AMG,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
87361,BMW,I3,I3 HATCHBACK,135kW S 42kWh 5dr Auto [Suite Interior World],AUTOMATIC,S,LOWER MEDIUM,HATCHBACK,ELECTRIC,NORMALLY ASPIRATED,0.0,REAR WHEEL DRIVE
91215,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT [Tech],AUTOMATIC,ICON,MEDIUM,HATCHBACK,PETROL/ELECTRIC HYBRID,INJECTION,1.8,FRONT WHEEL DRIVE
86132,HYUNDAI,TUCSON,TUCSON ESTATE,1.6 TGDi 177 Premium SE 5dr 2WD,MANUAL,PREMIUM SE,4X4 MEDIUM,ESTATE,PETROL,TURBO,1.6,FRONT WHEEL DRIVE
81803,VOLKSWAGEN,T-ROC,T-ROC HATCHBACK,1.5 TSI EVO SEL 5dr DSG,AUTOMATIC,SEL,MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
83574,FORD,FOCUS,FOCUS ESTATE,1.0 EcoBoost 125 ST-Line 5dr Auto,AUTOMATIC,ST-LINE,ESTATE MEDIUM,ESTATE,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
89152,MINI,CLUBMAN,CLUBMAN ESTATE,1.5 Cooper Classic 6dr Auto,AUTOMATIC,COOPER CLASSIC,ESTATE SMALL,ESTATE,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
90424,MERCEDES-BENZ,CLS,CLS DIESEL COUPE,CLS 300d 4Matic AMG Line 4dr 9G-Tronic,AUTOMATIC,AMG LINE,PRESTIGE LARGE,SALOON,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
88739,VOLVO,V90,V90 ESTATE,2.0 T5 R DESIGN Plus 5dr Geartronic,AUTOMATIC,R DESIGN PLUS,4X4 LARGE,ESTATE,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
84744,HYUNDAI,I800,I800 DIESEL ESTATE,2.5 CRDi [170] SE 5dr Auto,AUTOMATIC,SE,MPV LARGE,ESTATE,DIESEL,TURBO,2.5,REAR WHEEL DRIVE
85328,SEAT,ALHAMBRA,ALHAMBRA DIESEL ESTATE,2.0 TDI Xcellence [EZ] 150 5dr DSG,AUTOMATIC,XCELLENCE,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
83241,INFINITI,Q30,Q30 HATCHBACK,1.6T Luxe Tech 5dr DCT [Glass Pack],AUTOMATIC,LUXE TECH,PRESTIGE LOWER,HATCHBACK,PETROL,TURBO,1.6,FRONT WHEEL DRIVE
61240,NISSAN,370Z,370Z COUPE,3.7 V6 [344] Nismo 3dr,MANUAL,NISMO,COUPE MEDIUM,COUPE,PETROL,INJECTION,3.7,REAR WHEEL DRIVE
91188,RENAULT,ZOE,ZOE ELECTRIC HATCHBACK,100KW Iconic R135 50KWh 5dr Auto,AUTOMATIC,ICONIC,"",HATCHBACK,ELECTRIC,NORMALLY ASPIRATED,0.0,FRONT WHEEL DRIVE
81529,SKODA,KODIAQ,KODIAQ DIESEL ESTATE,2.0 TDI 190 Scout 4x4 5dr DSG [7 Seat],AUTOMATIC,SCOUT,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
83549,FORD,FOCUS,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 120 ST-Line X 5dr,MANUAL,ST-LINE X,MEDIUM,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
89446,MERCEDES-BENZ,V CLASS,V CLASS DIESEL ESTATE,V300 d Sport 5dr 9G-Tronic [Extra Long],AUTOMATIC,SPORT,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
85973,NISSAN,JUKE,JUKE HATCHBACK,1.6 [112] Bose Personal Edition 5dr CVT,AUTOMATIC,BOSE PERSONAL EDITION,"",HATCHBACK,PETROL,INJECTION,1.6,FRONT WHEEL DRIVE
84615,DACIA,SANDERO STEPWAY,SANDERO STEPWAY HATCHBACK,0.9 TCe Comfort 5dr,MANUAL,COMFORT,MEDIUM,HATCHBACK,PETROL,TURBO,0.9,FRONT WHEEL DRIVE
89576,AUDI,A4,A4 AVANT,40 TFSI S Line 5dr S Tronic,AUTOMATIC,S LINE,PRESTIGE ESTATE MEDIUM,ESTATE,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
85139,RENAULT,MEGANE,MEGANE SPORT TOURER,1.3 TCE GT Line 5dr Auto,AUTOMATIC,GT LINE,ESTATE MEDIUM,ESTATE,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
86425,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A220 4Matic AMG Line Premium 5dr Auto,AUTOMATIC,AMG LINE,PRESTIGE LOWER,HATCHBACK,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
48171,CATERHAM,SUPER SEVENS,SUPER SEVEN ROADSTER,1.6 150 Roadsport 2dr,MANUAL,ROADSPORT,CONVERTIBLE SMALL,ROADSTER,PETROL,INJECTION,1.6,REAR WHEEL DRIVE
78608,NISSAN,MICRA,MICRA HATCHBACK DIESEL,1.5 dCi Acenta 5dr [Bose/Exterior+ Pack],MANUAL,ACENTA,SUPERMINI,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
84970,AUDI,Q2,Q2 ESTATE,35 TFSI S Line 5dr S Tronic,AUTOMATIC,S LINE,4X4 SMALL,ESTATE,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
63787,LAMBORGHINI,HURACAN,HURACAN COUPE,LP 610-4 2dr LDF,AUTOMATIC,"",PRESTIGE COUPE MEDIUM,COUPE,PETROL,INJECTION,5.2,FOUR WHEEL DRIVE
81663,VOLKSWAGEN,TIGUAN ALLSPACE,TIGUAN ALLSPACE DIESEL ESTATE,2.0 TDI SEL 5dr,MANUAL,SEL,4X4 LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
85180,AUDI,A5,A5 DIESEL COUPE,40 TDI Quattro Sport 2dr S Tronic [Tech Pack],AUTOMATIC,SPORT,PRESTIGE COUPE MEDIUM,COUPE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
71815,SMART,FORFOUR HATCHBACK,FORFOUR HATCHBACK,0.9 Turbo Prime Premium Plus 5dr Auto,AUTOMATIC,PRIME,SMALL,HATCHBACK,PETROL,TURBO,0.9,REAR WHEEL DRIVE
90117,NISSAN,GT-R,GT-R COUPE SPECIAL EDITIONS,3.8 V6 570 50th Anniversary 2dr Auto,AUTOMATIC,50TH ANNIVERSARY,COUPE LARGE,COUPE,PETROL,TURBO,3.8,FOUR WHEEL DRIVE
89982,MERCEDES-BENZ,GLC,GLC DIESEL ESTATE,GLC 300d 4Matic AMG Line Premium Pls 5dr 9G-Tronic,AUTOMATIC,AMG LINE,4X4 MEDIUM,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
89376,DACIA,DUSTER,DUSTER ESTATE,1.0 TCe 100 Essential 5dr,MANUAL,ESSENTIAL,4X4 SMALL,ESTATE,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
79300,KIA,PICANTO,PICANTO HATCHBACK,1.25 2 5dr,MANUAL,2,SMALL,HATCHBACK,PETROL,INJECTION,1.2,FRONT WHEEL DRIVE
89445,MERCEDES-BENZ,V CLASS,V CLASS DIESEL ESTATE,V300 d Exclusive 5dr 9G-Tronic [Long],AUTOMATIC,EXCLUSIVE,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
91191,RENAULT,ZOE,ZOE ELECTRIC HATCHBACK,80KW i Iconic R110 50KWh Rapid Charge 5dr Auto,AUTOMATIC,ICONIC,"",HATCHBACK,ELECTRIC,NORMALLY ASPIRATED,0.0,FRONT WHEEL DRIVE
85279,AUDI,A5,A5 DIESEL CABRIOLET,40 TDI Quattro Vorsprung 2dr S Tronic,AUTOMATIC,VORSPRUNG,PRESTIGE CONVERTIBLE MEDIUM,CONVERTIBLE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
86546,MG MOTOR UK,MG3,MG3 HATCHBACK,1.5 VTi-TECH Explore 5dr,MANUAL,EXPLORE,SUPERMINI,HATCHBACK,PETROL,INJECTION,1.5,FRONT WHEEL DRIVE
81759,LAND ROVER,RANGE ROVER,RANGE ROVER ESTATE,2.0 P400e Autobiography 4dr Auto,AUTOMATIC,AUTOBIOGRAPHY,4X4 LARGE,ESTATE,PETROL/PLUGIN ELEC HYBRID,TURBO,2.0,FOUR WHEEL DRIVE
84509,PEUGEOT,EXPERT COMBI,EXPERT COMBI DIESEL ESTATE,1.5 BlueHDi 100 Compact 6dr,MANUAL,"",MPV LARGE,ESTATE,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
89280,LAND ROVER,DISCOVERY SPORT,DISCOVERY SPORT DIESEL SW,2.0 D180 HSE 5dr Auto [5 Seat],AUTOMATIC,HSE,4X4 MEDIUM,STATION WAGON,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
89941,MERCEDES-BENZ,C CLASS,C CLASS DIESEL ESTATE,C300de Sport Edition Premium Plus 5dr 9G-Tronic,AUTOMATIC,SPORT EDITION,PRESTIGE ESTATE MEDIUM,ESTATE,DIESEL/PLUGIN ELEC HYBRID,TURBO,2.0,REAR WHEEL DRIVE
78107,KIA,RIO,RIO HATCHBACK,1.0 T GDi 3 5dr,MANUAL,3,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
90843,TOYOTA,PROACE VERSO,PROACE VERSO DIESEL ESTATE,2.0D 180 Family Medium 5dr Auto [Premium] 8 speed,AUTOMATIC,FAMILY,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
90773,FORD,S-MAX,S-MAX DIESEL ESTATE,2.0 EcoBlue Titanium 5dr,MANUAL,TITANIUM,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
83373,BMW,X2,X2 DIESEL HATCHBACK,xDrive 18d M Sport 5dr,MANUAL,M SPORT,4X4 MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
88794,NISSAN,X-TRAIL,X-TRAIL DIESEL STATION WAGON,1.7 dCi Acenta 5dr 4WD,MANUAL,ACENTA,4X4 LARGE,STATION WAGON,DIESEL,TURBO,1.7,FOUR WHEEL DRIVE
84881,BMW,6 SERIES,6 SERIES GRAN TURISMO DIESEL HATCHBACK,620d M Sport 5dr Auto,AUTOMATIC,M SPORT,PRESTIGE LARGE,HATCHBACK,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
85785,KIA,CEED,CEED SPORTSWAGON,1.0T GDi ISG 2 5dr,MANUAL,2,ESTATE MEDIUM,ESTATE,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
78830,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost ST-Line 3dr,MANUAL,ST-LINE,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
88289,MERCEDES-BENZ,GLE,GLE DIESEL ESTATE,GLE 350d 4Matic AMG Line Prem 5dr 9G-Tronic [7 St],AUTOMATIC,AMG LINE,4X4 LARGE,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
83281,BMW,2 SERIES,2 SERIES ACTIVE TOURER,218i Sport 5dr,MANUAL,SPORT,PRESTIGE ESTATE MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
88736,VOLVO,V90,V90 DIESEL ESTATE,2.0 D4 R DESIGN Plus 5dr Geartronic,AUTOMATIC,R DESIGN PLUS,4X4 LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
87824,VOLKSWAGEN,GOLF,GOLF DIESEL HATCHBACK,1.6 TDI Match 5dr,MANUAL,MATCH,MEDIUM,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
90290,SKODA,SUPERB,SUPERB DIESEL HATCHBACK,1.6 TDI CR SE 5dr DSG,AUTOMATIC,SE,LARGE,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
88656,HYUNDAI,I20,I20 HATCHBACK SPECIAL EDITIONS,1.2 MPi Play 5dr,MANUAL,PLAY,SUPERMINI,HATCHBACK,PETROL,INJECTION,1.2,FRONT WHEEL DRIVE
